time,play_by_play,UCLA,USC,quarter,date
4:17,Kiki Rice made Free Throw.,48,55,3,"March 1, 2025"
4:02,Kiki Iriafen Turnover.,48,55,3,"March 1, 2025"
3:41,Lauren Betts made Layup. Assisted by Gabriela Jaquez.,50,55,3,"March 1, 2025"
3:24,Londynn Jones subbing out for UCLA,50,55,3,"March 1, 2025"
3:24,Timea Gardiner subbing in for UCLA,50,55,3,"March 1, 2025"
3:20,JuJu Watkins missed Three Point Jumper.,50,55,3,"March 1, 2025"
3:17,Gabriela Jaquez Defensive Rebound.,50,55,3,"March 1, 2025"
3:02,Foul on JuJu Watkins.,50,55,3,"March 1, 2025"
3:02,Kayleigh Heckel subbing out for USC,50,55,3,"March 1, 2025"
3:02,Avery Howell subbing out for USC,50,55,3,"March 1, 2025"
3:02,Clarice Akunwafo subbing out for USC,50,55,3,"March 1, 2025"
3:02,Malia Samuels subbing in for USC,50,55,3,"March 1, 2025"
3:02,Kennedy Smith subbing in for USC,50,55,3,"March 1, 2025"
3:02,Rayah Marshall subbing in for USC,50,55,3,"March 1, 2025"
3:02,Gabriela Jaquez subbing out for UCLA,50,55,3,"March 1, 2025"
3:02,Kendall Dudley subbing in for UCLA,50,55,3,"March 1, 2025"
3:02,Kiki Rice made Free Throw.,51,55,3,"March 1, 2025"
3:02,Kiki Rice missed Free Throw.,51,55,3,"March 1, 2025"
3:00,Kiki Rice Offensive Rebound.,51,55,3,"March 1, 2025"
3:00,Kiki Rice missed Layup.,51,55,3,"March 1, 2025"
3:00,Rayah Marshall Block.,51,55,3,"March 1, 2025"
3:00,Kiki Rice Offensive Rebound.,51,55,3,"March 1, 2025"
2:49,Timea Gardiner missed Three Point Jumper.,51,55,3,"March 1, 2025"
2:46,Malia Samuels Defensive Rebound.,51,55,3,"March 1, 2025"
2:43,Foul on Kiki Rice.,51,55,3,"March 1, 2025"
2:43,Kendall Dudley subbing out for UCLA,51,55,3,"March 1, 2025"
2:43,Gabriela Jaquez subbing in for UCLA,51,55,3,"March 1, 2025"
2:43,JuJu Watkins missed Free Throw.,51,55,3,"March 1, 2025"
2:43,USC Deadball Team Rebound.,51,55,3,"March 1, 2025"
2:41,JuJu Watkins missed Free Throw.,51,55,3,"March 1, 2025"
2:40,Timea Gardiner Defensive Rebound.,51,55,3,"March 1, 2025"
2:18,Kiki Rice missed Three Point Jumper.,51,55,3,"March 1, 2025"
2:13,Rayah Marshall Defensive Rebound.,51,55,3,"March 1, 2025"
2:09,Kiki Rice subbing out for UCLA,51,55,3,"March 1, 2025"
2:09,Lauren Betts subbing out for UCLA,51,55,3,"March 1, 2025"
2:09,Elina Aarnisalo subbing in for UCLA,51,55,3,"March 1, 2025"
2:09,Angela Dugalic subbing in for UCLA,51,55,3,"March 1, 2025"
1:58,Malia Samuels made Layup. Assisted by Rayah Marshall.,51,57,3,"March 1, 2025"
1:38,Timea Gardiner Turnover.,51,57,3,"March 1, 2025"
1:38,Rayah Marshall Steal.,51,57,3,"March 1, 2025"
1:31,JuJu Watkins missed Layup.,51,57,3,"March 1, 2025"
1:28,Kiki Iriafen Offensive Rebound.,51,57,3,"March 1, 2025"
1:28,Kiki Iriafen made Layup.,51,59,3,"March 1, 2025"
1:15,Foul on Kennedy Smith.,51,59,3,"March 1, 2025"
1:15,Elina Aarnisalo subbing out for UCLA,51,59,3,"March 1, 2025"
1:15,Timea Gardiner subbing out for UCLA,51,59,3,"March 1, 2025"
1:15,Kiki Rice subbing in for UCLA,51,59,3,"March 1, 2025"
1:15,Londynn Jones subbing in for UCLA,51,59,3,"March 1, 2025"
1:15,Kennedy Smith subbing out for USC,51,59,3,"March 1, 2025"
1:15,Avery Howell subbing in for USC,51,59,3,"March 1, 2025"
1:15,Janiah Barker missed Free Throw.,51,59,3,"March 1, 2025"
1:15,UCLA Deadball Team Rebound.,51,59,3,"March 1, 2025"
1:14,Janiah Barker missed Free Throw.,51,59,3,"March 1, 2025"
1:13,Rayah Marshall Defensive Rebound.,51,59,3,"March 1, 2025"
0:59,Foul on Janiah Barker.,51,59,3,"March 1, 2025"
0:59,Angela Dugalic subbing out for UCLA,51,59,3,"March 1, 2025"
0:59,Lauren Betts subbing in for UCLA,51,59,3,"March 1, 2025"
0:59,JuJu Watkins missed Free Throw.,51,59,3,"March 1, 2025"
0:59,USC Deadball Team Rebound.,51,59,3,"March 1, 2025"
0:59,JuJu Watkins made Free Throw.,51,60,3,"March 1, 2025"
0:42,Gabriela Jaquez Turnover.,51,60,3,"March 1, 2025"
0:42,Kiki Iriafen Steal.,51,60,3,"March 1, 2025"
0:38,JuJu Watkins made Layup.,51,62,3,"March 1, 2025"
0:38,UCLA Timeout,51,62,3,"March 1, 2025"
0:38,Janiah Barker subbing out for UCLA,51,62,3,"March 1, 2025"
0:38,Timea Gardiner subbing in for UCLA,51,62,3,"March 1, 2025"
0:22,Lauren Betts Turnover.,51,62,3,"March 1, 2025"
0:08,Kiki Iriafen made Jumper. Assisted by JuJu Watkins.,51,64,3,"March 1, 2025"
0:00,End of 3rd Quarter,51,64,3,"March 1, 2025"
10:00,Timea Gardiner subbing out for UCLA,51,64,4,"March 1, 2025"
10:00,Janiah Barker subbing in for UCLA,51,64,4,"March 1, 2025"
9:41,Malia Samuels missed Three Point Jumper.,51,64,4,"March 1, 2025"
9:38,Kiki Rice Defensive Rebound.,51,64,4,"March 1, 2025"
9:29,Lauren Betts made Layup. Assisted by Londynn Jones.,53,64,4,"March 1, 2025"
9:16,Rayah Marshall made Jumper. Assisted by Avery Howell.,53,66,4,"March 1, 2025"
8:58,Londynn Jones missed Three Point Jumper.,53,66,4,"March 1, 2025"
8:56,Rayah Marshall Defensive Rebound.,53,66,4,"March 1, 2025"
8:40,Kiki Iriafen made Layup.,53,68,4,"March 1, 2025"
8:15,Kiki Rice made Jumper. Assisted by Londynn Jones.,55,68,4,"March 1, 2025"
7:58,Avery Howell made Three Point Jumper. Assisted by JuJu Watkins.,55,71,4,"March 1, 2025"
7:47,Lauren Betts missed Jumper.,55,71,4,"March 1, 2025"
7:44,Kiki Iriafen Defensive Rebound.,55,71,4,"March 1, 2025"
7:38,Avery Howell made Three Point Jumper. Assisted by JuJu Watkins.,55,74,4,"March 1, 2025"
7:15,Lauren Betts missed Layup.,55,74,4,"March 1, 2025"
7:15,UCLA Offensive Rebound.,55,74,4,"March 1, 2025"
7:15,Janiah Barker subbing out for UCLA,55,74,4,"March 1, 2025"
7:15,Angela Dugalic subbing in for UCLA,55,74,4,"March 1, 2025"
7:05,Foul on Rayah Marshall.,55,74,4,"March 1, 2025"
7:05,Rayah Marshall subbing out for USC,55,74,4,"March 1, 2025"
7:05,Clarice Akunwafo subbing in for USC,55,74,4,"March 1, 2025"
7:05,Lauren Betts made Free Throw.,56,74,4,"March 1, 2025"
7:03,Lauren Betts missed Free Throw.,56,74,4,"March 1, 2025"
7:02,Avery Howell Defensive Rebound.,56,74,4,"March 1, 2025"
6:55,USC Turnover.,56,74,4,"March 1, 2025"
6:45,Kiki Rice missed Three Point Jumper.,56,74,4,"March 1, 2025"
6:40,Kiki Iriafen Defensive Rebound.,56,74,4,"March 1, 2025"
6:30,Kiki Iriafen made Jumper.,56,76,4,"March 1, 2025"
6:14,Londynn Jones made Three Point Jumper. Assisted by Angela Dugalic.,59,76,4,"March 1, 2025"
5:45,JuJu Watkins missed Layup.,59,76,4,"March 1, 2025"
5:45,Lauren Betts Block.,59,76,4,"March 1, 2025"
5:42,Lauren Betts Defensive Rebound.,59,76,4,"March 1, 2025"
5:34,Gabriela Jaquez missed Layup.,59,76,4,"March 1, 2025"
5:34,JuJu Watkins Block.,59,76,4,"March 1, 2025"
5:34,UCLA Offensive Rebound.,59,76,4,"March 1, 2025"
5:34,Gabriela Jaquez subbing out for UCLA,59,76,4,"March 1, 2025"
5:34,Timea Gardiner subbing in for UCLA,59,76,4,"March 1, 2025"
5:34,Malia Samuels subbing out for USC,59,76,4,"March 1, 2025"
5:34,Avery Howell subbing out for USC,59,76,4,"March 1, 2025"
5:34,Kennedy Smith subbing in for USC,59,76,4,"March 1, 2025"
5:34,Talia von Oelhoffen subbing in for USC,59,76,4,"March 1, 2025"
5:27,Kiki Rice missed Jumper.,59,76,4,"March 1, 2025"
5:27,JuJu Watkins Block.,59,76,4,"March 1, 2025"
5:27,UCLA Offensive Rebound.,59,76,4,"March 1, 2025"
5:14,Angela Dugalic missed Three Point Jumper.,59,76,4,"March 1, 2025"
5:11,UCLA Offensive Rebound.,59,76,4,"March 1, 2025"
5:11,Foul on Talia von Oelhoffen.,59,76,4,"March 1, 2025"
5:11,Talia von Oelhoffen subbing out for USC,59,76,4,"March 1, 2025"
5:11,Malia Samuels subbing in for USC,59,76,4,"March 1, 2025"
5:08,Londynn Jones missed Three Point Jumper.,59,76,4,"March 1, 2025"
5:05,Kiki Iriafen Defensive Rebound.,59,76,4,"March 1, 2025"
4:58,JuJu Watkins missed Three Point Jumper.,59,76,4,"March 1, 2025"
4:52,Timea Gardiner Defensive Rebound.,59,76,4,"March 1, 2025"
4:37,Londynn Jones missed Jumper.,59,76,4,"March 1, 2025"
4:34,JuJu Watkins Defensive Rebound.,59,76,4,"March 1, 2025"
4:25,Kiki Iriafen missed Jumper.,59,76,4,"March 1, 2025"
4:23,UCLA Defensive Rebound.,59,76,4,"March 1, 2025"
4:23,Official TV Timeout,59,76,4,"March 1, 2025"
4:09,Timea Gardiner missed Three Point Jumper.,59,76,4,"March 1, 2025"
4:07,JuJu Watkins Defensive Rebound.,59,76,4,"March 1, 2025"
3:43,JuJu Watkins Turnover.,59,76,4,"March 1, 2025"
3:43,Angela Dugalic Steal.,59,76,4,"March 1, 2025"
3:39,Angela Dugalic Turnover.,59,76,4,"March 1, 2025"
3:39,Timea Gardiner subbing out for UCLA,59,76,4,"March 1, 2025"
3:39,Gabriela Jaquez subbing in for UCLA,59,76,4,"March 1, 2025"
3:39,Lauren Betts subbing out for UCLA,59,76,4,"March 1, 2025"
3:39,Janiah Barker subbing in for UCLA,59,76,4,"March 1, 2025"
3:31,Foul on Gabriela Jaquez.,59,76,4,"March 1, 2025"
3:28,Kiki Iriafen made Layup. Assisted by JuJu Watkins.,59,78,4,"March 1, 2025"
3:13,Clarice Akunwafo subbing out for USC,59,78,4,"March 1, 2025"
3:13,Rayah Marshall subbing in for USC,59,78,4,"March 1, 2025"
3:13,Kiki Rice made Free Throw.,60,78,4,"March 1, 2025"
3:13,Foul on Clarice Akunwafo.,59,78,4,"March 1, 2025"
3:13,Kiki Rice made Free Throw.,61,78,4,"March 1, 2025"
3:13,Kiki Rice subbing out for UCLA,61,78,4,"March 1, 2025"
3:13,Kendall Dudley subbing in for UCLA,61,78,4,"March 1, 2025"
2:55,Foul on Gabriela Jaquez.,61,78,4,"March 1, 2025"
2:55,Londynn Jones subbing out for UCLA,61,78,4,"March 1, 2025"
2:55,Kiki Rice subbing in for UCLA,61,78,4,"March 1, 2025"
2:38,JuJu Watkins missed Three Point Jumper.,61,78,4,"March 1, 2025"
2:36,Rayah Marshall Offensive Rebound.,61,78,4,"March 1, 2025"
2:15,Kiki Iriafen missed Jumper.,61,78,4,"March 1, 2025"
2:12,Kendall Dudley Defensive Rebound.,61,78,4,"March 1, 2025"
2:05,Kiki Rice missed Jumper.,61,78,4,"March 1, 2025"
2:03,Kennedy Smith Defensive Rebound.,61,78,4,"March 1, 2025"
1:59,Foul on Angela Dugalic.,61,78,4,"March 1, 2025"
1:59,Kendall Dudley subbing out for UCLA,61,78,4,"March 1, 2025"
1:59,Londynn Jones subbing in for UCLA,61,78,4,"March 1, 2025"
1:59,Janiah Barker subbing out for UCLA,61,78,4,"March 1, 2025"
1:59,Lauren Betts subbing in for UCLA,61,78,4,"March 1, 2025"
1:59,JuJu Watkins made Free Throw.,61,79,4,"March 1, 2025"
1:59,JuJu Watkins made Free Throw.,61,80,4,"March 1, 2025"
1:41,Lauren Betts made Jumper. Assisted by Gabriela Jaquez.,63,80,4,"March 1, 2025"
1:13,Kennedy Smith missed Three Point Jumper.,63,80,4,"March 1, 2025"
1:10,Gabriela Jaquez Defensive Rebound.,63,80,4,"March 1, 2025"
1:04,Gabriela Jaquez missed Jumper.,63,80,4,"March 1, 2025"
1:04,JuJu Watkins Block.,63,80,4,"March 1, 2025"
1:04,USC Defensive Rebound.,63,80,4,"March 1, 2025"
1:02,Londynn Jones subbing out for UCLA,63,80,4,"March 1, 2025"
1:02,Kendall Dudley subbing in for UCLA,63,80,4,"March 1, 2025"
1:02,Malia Samuels subbing out for USC,63,80,4,"March 1, 2025"
1:02,JuJu Watkins subbing out for USC,63,80,4,"March 1, 2025"
1:02,Kayleigh Heckel subbing in for USC,63,80,4,"March 1, 2025"
1:02,Avery Howell subbing in for USC,63,80,4,"March 1, 2025"
1:02,Kennedy Smith subbing out for USC,63,80,4,"March 1, 2025"
1:02,Kiki Iriafen subbing out for USC,63,80,4,"March 1, 2025"
1:02,Vivian Iwuchukwu subbing in for USC,63,80,4,"March 1, 2025"
1:02,Rian Forestier subbing in for USC,63,80,4,"March 1, 2025"
0:59,Avery Howell Turnover.,63,80,4,"March 1, 2025"
0:59,UCLA Timeout,63,80,4,"March 1, 2025"
0:59,Gabriela Jaquez subbing out for UCLA,63,80,4,"March 1, 2025"
0:59,Kendall Dudley subbing out for UCLA,63,80,4,"March 1, 2025"
0:59,Londynn Jones subbing in for UCLA,63,80,4,"March 1, 2025"
0:59,Timea Gardiner subbing in for UCLA,63,80,4,"March 1, 2025"
0:59,Rayah Marshall subbing out for USC,63,80,4,"March 1, 2025"
0:59,Kiki Iriafen subbing in for USC,63,80,4,"March 1, 2025"
0:45,Foul on Kayleigh Heckel.,63,80,4,"March 1, 2025"
0:45,Avery Howell subbing out for USC,63,80,4,"March 1, 2025"
0:45,Brooklyn Shamblin subbing in for USC,63,80,4,"March 1, 2025"
0:35,Londynn Jones missed Three Point Jumper.,63,80,4,"March 1, 2025"
0:31,Timea Gardiner Offensive Rebound.,63,80,4,"March 1, 2025"
0:28,Timea Gardiner missed Three Point Jumper.,63,80,4,"March 1, 2025"
0:27,Londynn Jones made Layup.,65,80,4,"March 1, 2025"
0:27,USC Timeout,65,80,4,"March 1, 2025"
0:27,Kiki Rice subbing out for UCLA,65,80,4,"March 1, 2025"
0:27,Lauren Betts subbing out for UCLA,65,80,4,"March 1, 2025"
0:27,Gabriela Jaquez subbing in for UCLA,65,80,4,"March 1, 2025"
0:27,Kendall Dudley subbing in for UCLA,65,80,4,"March 1, 2025"
0:27,Kayleigh Heckel subbing out for USC,65,80,4,"March 1, 2025"
0:27,Kiki Iriafen subbing out for USC,65,80,4,"March 1, 2025"
0:27,Aaliyah Gayles subbing in for USC,65,80,4,"March 1, 2025"
0:27,Clarice Akunwafo subbing in for USC,65,80,4,"March 1, 2025"
0:26,Londynn Jones Offensive Rebound.,65,80,4,"March 1, 2025"
0:13,Rian Forestier Turnover.,65,80,4,"March 1, 2025"
0:13,Londynn Jones Steal.,65,80,4,"March 1, 2025"
0:10,Londynn Jones made Layup.,67,80,4,"March 1, 2025"
0:00,End of 4th Quarter,67,80,4,"March 1, 2025"
0:00,End of Game,67,80,4,"March 1, 2025"
10:00,Start game,0,0,1,"March 9, 2025"
9:55,Jump Ball won by USC,0,0,1,"March 9, 2025"
9:55,Jump Ball lost by UCLA,0,0,1,"March 9, 2025"
9:46,Talia von Oelhoffen Turnover.,0,0,1,"March 9, 2025"
9:30,Gabriela Jaquez made Layup. Assisted by Lauren Betts.,2,0,1,"March 9, 2025"
9:09,Kennedy Smith made Jumper. Assisted by Rayah Marshall.,2,2,1,"March 9, 2025"
8:49,Lauren Betts missed Jumper.,2,2,1,"March 9, 2025"
8:46,Kennedy Smith Defensive Rebound.,2,2,1,"March 9, 2025"
8:33,Kiki Iriafen missed Jumper.,2,2,1,"March 9, 2025"
8:30,Kennedy Smith Offensive Rebound.,2,2,1,"March 9, 2025"
8:28,Kennedy Smith Turnover.,2,2,1,"March 9, 2025"
8:28,Lauren Betts Steal.,2,2,1,"March 9, 2025"
8:02,Angela Dugalic made Three Point Jumper. Assisted by Kiki Rice.,5,2,1,"March 9, 2025"
7:44,Rayah Marshall missed Layup.,5,2,1,"March 9, 2025"
7:41,JuJu Watkins Offensive Rebound.,5,2,1,"March 9, 2025"
7:40,Foul on Gabriela Jaquez.,5,2,1,"March 9, 2025"
7:40,JuJu Watkins missed Free Throw.,5,2,1,"March 9, 2025"
7:40,USC Deadball Team Rebound.,5,2,1,"March 9, 2025"
7:40,JuJu Watkins made Free Throw.,5,3,1,"March 9, 2025"
7:19,Lauren Betts made Layup. Assisted by Londynn Jones.,7,3,1,"March 9, 2025"
7:09,Foul on Gabriela Jaquez.,7,3,1,"March 9, 2025"
7:09,Gabriela Jaquez subbing out for UCLA,7,3,1,"March 9, 2025"
7:09,Timea Gardiner subbing in for UCLA,7,3,1,"March 9, 2025"
7:03,Talia von Oelhoffen Turnover.,7,3,1,"March 9, 2025"
7:03,Lauren Betts Steal.,7,3,1,"March 9, 2025"
6:37,Foul on Kennedy Smith.,7,3,1,"March 9, 2025"
6:37,Kiki Rice missed Free Throw.,7,3,1,"March 9, 2025"
6:37,UCLA Deadball Team Rebound.,7,3,1,"March 9, 2025"
6:37,Kiki Rice made Free Throw.,8,3,1,"March 9, 2025"
6:37,Talia von Oelhoffen subbing out for USC,8,3,1,"March 9, 2025"
6:37,Malia Samuels subbing in for USC,8,3,1,"March 9, 2025"
6:37,Kiki Rice subbing out for UCLA,8,3,1,"March 9, 2025"
6:37,Angela Dugalic subbing out for UCLA,8,3,1,"March 9, 2025"
6:37,Janiah Barker subbing in for UCLA,8,3,1,"March 9, 2025"
6:37,Elina Aarnisalo subbing in for UCLA,8,3,1,"March 9, 2025"
6:19,Kiki Iriafen made Layup. Assisted by JuJu Watkins.,8,5,1,"March 9, 2025"
5:55,Foul on Kiki Iriafen.,8,5,1,"March 9, 2025"
5:55,Rayah Marshall subbing out for USC,8,5,1,"March 9, 2025"
5:55,Clarice Akunwafo subbing in for USC,8,5,1,"March 9, 2025"
5:55,Kennedy Smith subbing out for USC,8,5,1,"March 9, 2025"
5:55,Avery Howell subbing in for USC,8,5,1,"March 9, 2025"
5:49,Londynn Jones made Three Point Jumper. Assisted by Elina Aarnisalo.,11,5,1,"March 9, 2025"
5:39,JuJu Watkins made Jumper.,11,7,1,"March 9, 2025"
5:28,Janiah Barker missed Jumper.,11,7,1,"March 9, 2025"
5:26,JuJu Watkins Defensive Rebound.,11,7,1,"March 9, 2025"
5:21,JuJu Watkins made Three Point Jumper.,11,10,1,"March 9, 2025"
4:59,Elina Aarnisalo Turnover.,11,10,1,"March 9, 2025"
4:59,Malia Samuels Steal.,11,10,1,"March 9, 2025"
4:54,Kiki Iriafen made Layup. Assisted by Malia Samuels.,11,12,1,"March 9, 2025"
4:34,Janiah Barker missed Jumper.,11,12,1,"March 9, 2025"
4:31,JuJu Watkins Defensive Rebound.,11,12,1,"March 9, 2025"
4:22,JuJu Watkins made Layup.,11,14,1,"March 9, 2025"
4:21,UCLA Timeout,11,14,1,"March 9, 2025"
4:21,Official TV Timeout,11,14,1,"March 9, 2025"
4:21,Elina Aarnisalo subbing out for UCLA,11,14,1,"March 9, 2025"
4:21,Kiki Rice subbing in for UCLA,11,14,1,"March 9, 2025"
4:04,Londynn Jones missed Jumper.,11,14,1,"March 9, 2025"
4:01,Avery Howell Defensive Rebound.,11,14,1,"March 9, 2025"
3:46,Malia Samuels made Three Point Jumper. Assisted by Kiki Iriafen.,11,17,1,"March 9, 2025"
3:38,Janiah Barker Turnover.,11,17,1,"March 9, 2025"
3:30,Kiki Iriafen missed Layup.,11,17,1,"March 9, 2025"
3:28,Kiki Iriafen Offensive Rebound.,11,17,1,"March 9, 2025"
3:26,Avery Howell missed Three Point Jumper.,11,17,1,"March 9, 2025"
3:23,Malia Samuels Offensive Rebound.,11,17,1,"March 9, 2025"
3:19,JuJu Watkins missed Three Point Jumper.,11,17,1,"March 9, 2025"
3:16,Janiah Barker Defensive Rebound.,11,17,1,"March 9, 2025"
3:08,Timea Gardiner made Three Point Jumper. Assisted by Kiki Rice.,14,17,1,"March 9, 2025"
2:34,Malia Samuels made Three Point Jumper.,14,20,1,"March 9, 2025"
2:14,Timea Gardiner Turnover.,14,20,1,"March 9, 2025"
2:14,JuJu Watkins Steal.,14,20,1,"March 9, 2025"
2:11,JuJu Watkins missed Layup.,14,20,1,"March 9, 2025"
2:09,Avery Howell Offensive Rebound.,14,20,1,"March 9, 2025"
2:09,Avery Howell made Layup.,14,22,1,"March 9, 2025"
1:41,Timea Gardiner made Three Point Jumper. Assisted by Londynn Jones.,17,22,1,"March 9, 2025"
1:15,Kiki Iriafen missed Jumper.,17,22,1,"March 9, 2025"
1:12,USC Offensive Rebound.,17,22,1,"March 9, 2025"
1:12,Avery Howell subbing out for USC,17,22,1,"March 9, 2025"
1:12,Kiki Iriafen subbing out for USC,17,22,1,"March 9, 2025"
1:12,Kennedy Smith subbing in for USC,17,22,1,"March 9, 2025"
1:12,Talia von Oelhoffen subbing in for USC,17,22,1,"March 9, 2025"
1:12,Janiah Barker subbing out for UCLA,17,22,1,"March 9, 2025"
1:12,Timea Gardiner subbing out for UCLA,17,22,1,"March 9, 2025"
1:12,Kendall Dudley subbing in for UCLA,17,22,1,"March 9, 2025"
1:12,Angela Dugalic subbing in for UCLA,17,22,1,"March 9, 2025"
1:07,JuJu Watkins missed Jumper.,17,22,1,"March 9, 2025"
1:02,Angela Dugalic Defensive Rebound.,17,22,1,"March 9, 2025"
1:02,Kiki Rice Turnover.,17,22,1,"March 9, 2025"
1:00,Foul on Londynn Jones.,17,22,1,"March 9, 2025"
0:41,Clarice Akunwafo made Layup. Assisted by Talia von Oelhoffen.,17,24,1,"March 9, 2025"
0:27,Londynn Jones Turnover.,17,24,1,"March 9, 2025"
0:27,Talia von Oelhoffen Steal.,17,24,1,"March 9, 2025"
0:27,Malia Samuels subbing out for USC,17,24,1,"March 9, 2025"
0:27,Avery Howell subbing in for USC,17,24,1,"March 9, 2025"
0:08,Avery Howell Turnover.,17,24,1,"March 9, 2025"
0:08,Kendall Dudley Steal.,17,24,1,"March 9, 2025"
0:04,Kiki Rice made Layup.,19,24,1,"March 9, 2025"
0:00,End of 1st Quarter,19,24,1,"March 9, 2025"
10:00,Avery Howell subbing out for USC,19,24,2,"March 9, 2025"
10:00,Clarice Akunwafo subbing out for USC,19,24,2,"March 9, 2025"
10:00,Rayah Marshall subbing in for USC,19,24,2,"March 9, 2025"
10:00,Kiki Iriafen subbing in for USC,19,24,2,"March 9, 2025"
10:00,Londynn Jones subbing out for UCLA,19,24,2,"March 9, 2025"
10:00,Gabriela Jaquez subbing in for UCLA,19,24,2,"March 9, 2025"
9:52,Kiki Rice missed Jumper.,19,24,2,"March 9, 2025"
9:47,Rayah Marshall Defensive Rebound.,19,24,2,"March 9, 2025"
9:42,JuJu Watkins missed Layup.,19,24,2,"March 9, 2025"
9:39,Kiki Iriafen Offensive Rebound.,19,24,2,"March 9, 2025"
9:28,Rayah Marshall missed Jumper.,19,24,2,"March 9, 2025"
9:24,Kendall Dudley Defensive Rebound.,19,24,2,"March 9, 2025"
8:58,Kendall Dudley missed Layup.,19,24,2,"March 9, 2025"
8:56,Kendall Dudley Offensive Rebound.,19,24,2,"March 9, 2025"
8:55,Kendall Dudley made Layup.,21,24,2,"March 9, 2025"
8:37,Talia von Oelhoffen made Three Point Jumper. Assisted by Kennedy Smith.,21,27,2,"March 9, 2025"
8:16,Angela Dugalic made Three Point Jumper. Assisted by Kiki Rice.,24,27,2,"March 9, 2025"
8:01,Kennedy Smith missed Three Point Jumper.,24,27,2,"March 9, 2025"
7:59,Lauren Betts Defensive Rebound.,24,27,2,"March 9, 2025"
7:49,Foul on Rayah Marshall.,24,27,2,"March 9, 2025"
7:49,Kendall Dudley subbing out for UCLA,24,27,2,"March 9, 2025"
7:49,Londynn Jones subbing in for UCLA,24,27,2,"March 9, 2025"
7:35,Lauren Betts made Layup. Assisted by Kiki Rice.,26,27,2,"March 9, 2025"
7:24,Kiki Iriafen made Layup. Assisted by Rayah Marshall.,26,29,2,"March 9, 2025"
7:07,Foul on Rayah Marshall.,26,29,2,"March 9, 2025"
7:07,Rayah Marshall subbing out for USC,26,29,2,"March 9, 2025"
7:07,Clarice Akunwafo subbing in for USC,26,29,2,"March 9, 2025"
7:05,Londynn Jones missed Three Point Jumper.,26,29,2,"March 9, 2025"
7:03,Kennedy Smith Defensive Rebound.,26,29,2,"March 9, 2025"
6:58,Talia von Oelhoffen missed Three Point Jumper.,26,29,2,"March 9, 2025"
6:58,Lauren Betts Block.,26,29,2,"March 9, 2025"
6:53,Clarice Akunwafo Offensive Rebound.,26,29,2,"March 9, 2025"
6:50,Kiki Iriafen Turnover.,26,29,2,"March 9, 2025"
6:50,Gabriela Jaquez Steal.,26,29,2,"March 9, 2025"
6:47,Londynn Jones Turnover.,26,29,2,"March 9, 2025"
6:47,JuJu Watkins Steal.,26,29,2,"March 9, 2025"
6:44,Kiki Iriafen Turnover.,26,29,2,"March 9, 2025"
6:44,Gabriela Jaquez subbing out for UCLA,26,29,2,"March 9, 2025"
6:44,Lauren Betts subbing out for UCLA,26,29,2,"March 9, 2025"
6:44,Janiah Barker subbing in for UCLA,26,29,2,"March 9, 2025"
6:44,Timea Gardiner subbing in for UCLA,26,29,2,"March 9, 2025"
6:28,Timea Gardiner missed Three Point Jumper.,26,29,2,"March 9, 2025"
6:24,USC Defensive Rebound.,26,29,2,"March 9, 2025"
6:24,Clarice Akunwafo subbing out for USC,26,29,2,"March 9, 2025"
6:24,Talia von Oelhoffen subbing out for USC,26,29,2,"March 9, 2025"
6:24,Malia Samuels subbing in for USC,26,29,2,"March 9, 2025"
6:24,Avery Howell subbing in for USC,26,29,2,"March 9, 2025"
6:11,JuJu Watkins missed Layup.,26,29,2,"March 9, 2025"
6:09,Kennedy Smith Offensive Rebound.,26,29,2,"March 9, 2025"
6:07,Avery Howell made Three Point Jumper. Assisted by Kennedy Smith.,26,32,2,"March 9, 2025"
5:46,Foul on Avery Howell.,26,32,2,"March 9, 2025"
5:46,Janiah Barker missed Free Throw.,26,32,2,"March 9, 2025"
5:46,UCLA Deadball Team Rebound.,26,32,2,"March 9, 2025"
5:46,Janiah Barker made Free Throw.,27,32,2,"March 9, 2025"
5:33,Foul on Londynn Jones.,27,32,2,"March 9, 2025"
5:33,JuJu Watkins made Free Throw.,27,33,2,"March 9, 2025"
5:33,JuJu Watkins made Free Throw.,27,34,2,"March 9, 2025"
5:33,Londynn Jones subbing out for UCLA,27,34,2,"March 9, 2025"
5:33,Gabriela Jaquez subbing in for UCLA,27,34,2,"March 9, 2025"
5:16,Foul on Kiki Iriafen.,27,34,2,"March 9, 2025"
5:16,Janiah Barker made Free Throw.,28,34,2,"March 9, 2025"
5:16,Angela Dugalic Turnover.,28,34,2,"March 9, 2025"
5:16,Kiki Iriafen subbing out for USC,27,34,2,"March 9, 2025"
5:16,Talia von Oelhoffen subbing in for USC,27,34,2,"March 9, 2025"
5:16,Clarice Akunwafo subbing in for USC,27,34,2,"March 9, 2025"
5:16,Malia Samuels subbing out for USC,27,34,2,"March 9, 2025"
5:06,JuJu Watkins missed Jumper.,28,34,2,"March 9, 2025"
5:03,Kiki Rice Defensive Rebound.,28,34,2,"March 9, 2025"
4:55,Foul on Kiki Rice.,28,34,2,"March 9, 2025"
4:55,Kiki Rice Turnover.,28,34,2,"March 9, 2025"
4:55,Official TV Timeout,28,34,2,"March 9, 2025"
4:55,Gabriela Jaquez subbing out for UCLA,28,34,2,"March 9, 2025"
4:55,Lauren Betts subbing in for UCLA,28,34,2,"March 9, 2025"
